zip3,market_type,fc,pmf_alloc,distance_bucket
651,Primary,TX-799,1.336816177735e-05,601-1000
652,Secondary,GA-303,0.0005885006184690299,301-600
652,Secondary,NY-134,3.2694478803835e-05,601-1000
652,Secondary,TX-799,3.2694478803835e-05,601-1000
653,Secondary,GA-303,0.00080299240743627,601-1000
653,Secondary,NY-134,2.974045953467667e-05,601-1000
653,Secondary,TX-799,2.974045953467667e-05,601-1000
653,Secondary,UT-841,2.974045953467667e-05,601-1000
654,Primary,GA-303,0.00032083588265634,301-600
654,Primary,NY-134,1.782421570313e-05,601-1000
654,Primary,TX-799,1.782421570313e-05,601-1000
655,Secondary,GA-303,0.00029470075963128,301-600
655,Secondary,NY-134,1.637226442396e-05,601-1000
655,Secondary,TX-799,1.637226442396e-05,601-1000
656,Secondary,GA-303,0.00042808177713996005,301-600
656,Secondary,TX-799,4.756464190444e-05,601-1000
657,Secondary,GA-303,0.00072278253677133,301-600
657,Secondary,TX-799,8.030917075237001e-05,601-1000
658,Secondary,GA-303,0.00099044727258402,301-600
658,Secondary,TX-799,0.00011004969695378,601-1000
660,Secondary,GA-303,0.00093637342494495,601-1000
660,Secondary,NY-134,3.4680497220183334e-05,1001-1400
660,Secondary,TX-799,3.4680497220183334e-05,601-1000
660,Secondary,UT-841,3.4680497220183334e-05,601-1000
661,Secondary,GA-303,0.00018745486514766,601-1000
661,Secondary,NY-134,6.942772783246667e-06,1001-1400
661,Secondary,TX-799,6.942772783246667e-06,601-1000
661,Secondary,UT-841,6.942772783246667e-06,601-1000
662,Secondary,GA-303,0.0005082916478049,601-1000
662,Secondary,NY-134,1.8825616585366667e-05,1001-1400
662,Secondary,TX-799,1.8825616585366667e-05,601-1000
662,Secondary,UT-841,1.8825616585366667e-05,601-1000
664,Secondary,GA-303,0.00018745486514766,601-1000
664,Secondary,NY-134,6.942772783246667e-06,1001-1400
664,Secondary,TX-799,6.942772783246667e-06,601-1000
664,Secondary,UT-841,6.942772783246667e-06,601-1000
665,Secondary,GA-303,0.00034787280647592,601-1000
665,Secondary,NY-134,1.2884178017626668e-05,1001-1400
665,Secondary,TX-799,1.2884178017626668e-05,601-1000
665,Secondary,UT-841,1.2884178017626668e-05,601-1000
666,Secondary,GA-303,0.00045511870095954,601-1000
666,Secondary,NY-134,1.6856248183686668e-05,1001-1400
666,Secondary,TX-799,1.6856248183686668e-05,601-1000
666,Secondary,UT-841,1.6856248183686668e-05,601-1000
667,Secondary,GA-303,0.00018745486514766,601-1000
667,Secondary,NY-134,6.942772783246667e-06,1001-1400
667,Secondary,TX-799,6.942772783246667e-06,601-1000
667,Secondary,UT-841,6.942772783246667e-06,601-1000
668,Secondary,TX-799,8.019007064745225e-05,601-1000
668,Secondary,GA-303,2.970002616572305e-06,601-1000
668,Secondary,NY-134,2.970002616572305e-06,1001-1400
668,Secondary,UT-841,2.970002616572305e-06,601-1000
669,Secondary,TX-799,5.31900468604313e-05,601-1000
669,Secondary,GA-303,1.97000173557153e-06,601-1000
669,Secondary,NY-134,1.97000173557153e-06,1001-1400
669,Secondary,UT-841,1.97000173557153e-06,601-1000
670,Secondary,TX-799,0.00042808177713996005,601-1000
670,Secondary,GA-303,1.5854880634813333e-05,601-1000
670,Secondary,NY-134,1.5854880634813333e-05,1001-1400
670,Secondary,UT-841,1.5854880634813333e-05,601-1000
671,Secondary,TX-799,0.00013338101750859,601-1000
671,Secondary,GA-303,4.940037685503334e-06,601-1000
671,Secondary,NY-134,4.940037685503334e-06,1001-1400
671,Secondary,UT-841,4.940037685503334e-06,601-1000
672,Secondary,TX-799,0.0011508652139121899,601-1000
672,Secondary,GA-303,4.2624637552303333e-05,601-1000
672,Secondary,NY-134,4.2624637552303333e-05,1001-1400
672,Secondary,UT-841,4.2624637552303333e-05,601-1000
673,Secondary,GA-303,5.31900468604313e-05,601-1000
673,Secondary,NY-134,1.97000173557153e-06,1001-1400
673,Secondary,TX-799,1.97000173557153e-06,601-1000
673,Secondary,UT-841,1.97000173557153e-06,601-1000
674,Secondary,TX-799,0.00013338101750859,601-1000
674,Secondary,GA-303,4.940037685503334e-06,601-1000
674,Secondary,NY-134,4.940037685503334e-06,1001-1400
674,Secondary,UT-841,4.940037685503334e-06,601-1000
675,Secondary,TX-799,0.00010724589448361999,601-1000
675,Secondary,GA-303,3.9720701660600005e-06,601-1000
675,Secondary,NY-134,3.9720701660600005e-06,1001-1400
675,Secondary,UT-841,3.9720701660600005e-06,601-1000
676,Secondary,TX-799,0.00016041794132817,601-1000
676,Secondary,GA-303,5.941405234376667e-06,601-1000
676,Secondary,NY-134,5.941405234376667e-06,1001-1400
676,Secondary,UT-841,5.941405234376667e-06,601-1000
677,Secondary,UT-841,5.31900468604313e-05,301-600
677,Secondary,TX-799,5.910005206714589e-06,601-1000
678,Secondary,TX-799,0.00013338101750859,301-600
678,Secondary,GA-303,7.410056528255e-06,601-1000
678,Secondary,UT-841,7.410056528255e-06,601-1000
679,Secondary,TX-799,5.31900468604313e-05,301-600
679,Secondary,GA-303,2.9550026033572945e-06,601-1000
679,Secondary,UT-841,2.9550026033572945e-06,601-1000
680,Secondary,UT-841,0.00061553664228771,601-1000
680,Secondary,GA-303,2.279765341806333e-05,601-1000
680,Secondary,NY-134,2.279765341806333e-05,1001-1400
680,Secondary,TX-799,2.279765341806333e-05,601-1000
681,Secondary,GA-303,0.00139149212590449,601-1000
681,Secondary,NY-134,5.1536745403870006e-05,1001-1400
681,Secondary,TX-799,5.1536745403870006e-05,601-1000
681,Secondary,UT-841,5.1536745403870006e-05,601-1000
683,Tertiary,UT-841,5.31900468604313e-05,601-1000
683,Tertiary,GA-303,1.97000173557153e-06,601-1000
683,Tertiary,NY-134,1.97000173557153e-06,1001-1400
683,Tertiary,TX-799,1.97000173557153e-06,601-1000
684,Tertiary,UT-841,2.700002378702096e-05,601-1000
684,Tertiary,GA-303,1.0000008810007764e-06,601-1000
684,Tertiary,NY-134,1.0000008810007764e-06,1001-1400
684,Tertiary,TX-799,1.0000008810007764e-06,601-1000
685,Tertiary,UT-841,0.00091023740191908,601-1000
685,Tertiary,GA-303,3.3712496367373336e-05,601-1000
685,Tertiary,NY-134,3.3712496367373336e-05,1001-1400
685,Tertiary,TX-799,3.3712496367373336e-05,601-1000
686,Tertiary,UT-841,2.700002378702096e-05,601-1000
686,Tertiary,GA-303,1.0000008810007764e-06,601-1000
686,Tertiary,NY-134,1.0000008810007764e-06,1001-1400
686,Tertiary,TX-799,1.0000008810007764e-06,601-1000
687,Secondary,UT-841,0.00013338101750859,601-1000
687,Secondary,GA-303,4.940037685503334e-06,601-1000
687,Secondary,NY-134,4.940037685503334e-06,1001-1400
687,Secondary,TX-799,4.940037685503334e-06,601-1000
688,Tertiary,UT-841,0.00018745486514766,601-1000
688,Tertiary,GA-303,6.942772783246667e-06,601-1000
688,Tertiary,NY-134,6.942772783246667e-06,1001-1400
688,Tertiary,TX-799,6.942772783246667e-06,601-1000
689,Tertiary,UT-841,2.700002378702096e-05,601-1000
689,Tertiary,GA-303,1.0000008810007764e-06,601-1000
689,Tertiary,NY-134,1.0000008810007764e-06,1001-1400
689,Tertiary,TX-799,1.0000008810007764e-06,601-1000
690,Secondary,UT-841,2.700002378702096e-05,301-600
690,Secondary,TX-799,3.000002643002329e-06,601-1000
691,Secondary,UT-841,5.31900468604313e-05,301-600
691,Secondary,TX-799,5.910005206714589e-06,601-1000
693,Secondary,UT-841,0.00010724589448361999,301-600
693,Secondary,TX-799,1.191621049818e-05,601-1000
700,Tertiary,GA-303,0.00147170109656862,301-600
700,Tertiary,TX-799,0.00016352234406318,601-1000
701,Tertiary,GA-303,0.00109679136627312,301-600
701,Tertiary,TX-799,0.00012186570736368,601-1000
703,Secondary,GA-303,0.0005353276716236699,301-600
703,Secondary,TX-799,5.948085240263e-05,601-1000
704,Tertiary,GA-303,0.00128424623142087,301-600
704,Tertiary,TX-799,0.00014269402571343001,601-1000
705,Secondary,GA-303,0.0009634103487644401,301-600
705,Secondary,TX-799,0.00010704559430716002,601-1000
706,Secondary,GA-303,0.00080299240743627,301-600
706,Secondary,TX-799,8.922137860403001e-05,601-1000
707,Secondary,GA-303,0.00061553664228771,301-600
707,Secondary,TX-799,6.839296025419e-05,601-1000
708,Secondary,GA-303,0.0008832013781004001,301-600
708,Secondary,TX-799,9.813348645560001e-05,601-1000
710,Secondary,GA-303,0.00018745486514766,301-600
710,Secondary,TX-799,2.082831834974e-05,601-1000
711,Secondary,GA-303,0.00066870958913307,301-600
711,Secondary,TX-799,7.430106545923e-05,601-1000
712,Secondary,GA-303,0.00066870958913307,301-600
712,Secondary,TX-799,7.430106545923e-05,601-1000
713,Secondary,GA-303,0.00021449178896723999,301-600
713,Secondary,TX-799,2.383242099636e-05,601-1000
714,Secondary,GA-303,0.0005082916478049,301-600
714,Secondary,TX-799,5.6476849756100005e-05,601-1000
716,Secondary,GA-303,0.00013338101750859,301-600
716,Secondary,TX-799,1.482011305651e-05,601-1000
718,Secondary,GA-303,0.00013338101750859,301-600
718,Secondary,TX-799,1.482011305651e-05,601-1000
719,Secondary,GA-303,0.0002406269119923,301-600
719,Secondary,TX-799,2.67363235547e-05,601-1000
720,Secondary,GA-303,0.0009634103487644401,301-600
720,Secondary,TX-799,0.00010704559430716002,601-1000
721,Secondary,GA-303,0.00099044727258402,301-600
721,Secondary,TX-799,0.00011004969695378,601-1000
722,Secondary,GA-303,0.0006957465129526501,301-600
722,Secondary,TX-799,7.730516810585e-05,601-1000
723,Secondary,GA-303,8.019007064745225e-05,301-600
723,Secondary,NY-134,4.455003924858458e-06,601-1000
723,Secondary,TX-799,4.455003924858458e-06,601-1000
724,Secondary,GA-303,0.00045511870095954,301-600
724,Secondary,NY-134,2.528437227553e-05,601-1000
724,Secondary,TX-799,2.528437227553e-05,601-1000
725,Secondary,GA-303,0.00021449178896723999,301-600
725,Secondary,TX-799,2.383242099636e-05,601-1000
726,Secondary,GA-303,0.00026766383581179,301-600
726,Secondary,TX-799,2.974042620131e-05,601-1000
727,Secondary,GA-303,0.00120403726075674,301-600
727,Secondary,TX-799,0.00013378191786186,601-1000
728,Secondary,GA-303,5.31900468604313e-05,301-600
728,Secondary,TX-799,5.910005206714589e-06,601-1000
729,Secondary,GA-303,0.0005885006184690299,301-600
729,Secondary,TX-799,6.538895760767e-05,601-1000
730,Primary,TX-799,0.00144466417274913,301-600
730,Primary,GA-303,8.025912070828501e-05,601-1000
730,Primary,UT-841,8.025912070828501e-05,601-1000
731,Primary,TX-799,0.00195385672134774,301-600
731,Primary,GA-303,0.00010854759563043002,601-1000
731,Primary,UT-841,0.00010854759563043002,601-1000
734,Primary,TX-799,0.00013338101750859,301-600
734,Primary,GA-303,7.410056528255e-06,601-1000
734,Primary,UT-841,7.410056528255e-06,601-1000
735,Primary,TX-799,0.00045511870095954,301-600
735,Primary,GA-303,2.528437227553e-05,601-1000
735,Primary,UT-841,2.528437227553e-05,601-1000
736,Primary,TX-799,0.00010724589448361999,301-600
736,Primary,GA-303,5.95810524909e-06,601-1000
736,Primary,UT-841,5.95810524909e-06,601-1000
737,Primary,TX-799,0.00026766383581179,301-600
737,Primary,GA-303,1.4870213100655e-05,601-1000
737,Primary,UT-841,1.4870213100655e-05,601-1000
739,Secondary,TX-799,0.00013338101750859,301-600
739,Secondary,GA-303,7.410056528255e-06,601-1000
739,Secondary,UT-841,7.410056528255e-06,601-1000
740,Primary,TX-799,0.0021404106857017802,601-1000
740,Primary,GA-303,7.927446984080667e-05,601-1000
740,Primary,NY-134,7.927446984080667e-05,1001-1400
740,Primary,UT-841,7.927446984080667e-05,601-1000
741,Primary,TX-799,0.0009634103487644401,601-1000
741,Primary,GA-303,3.568186476905334e-05,601-1000
741,Primary,NY-134,3.568186476905334e-05,1001-1400
741,Primary,UT-841,3.568186476905334e-05,601-1000
743,Secondary,GA-303,0.00018745486514766,601-1000
743,Secondary,NY-134,6.942772783246667e-06,1001-1400
743,Secondary,TX-799,6.942772783246667e-06,601-1000
743,Secondary,UT-841,6.942772783246667e-06,601-1000
744,Secondary,GA-303,0.00032083588265634,601-1000
744,Secondary,NY-134,1.1882810468753334e-05,1001-1400
744,Secondary,TX-799,1.1882810468753334e-05,601-1000
744,Secondary,UT-841,1.1882810468753334e-05,601-1000
745,Secondary,TX-799,0.00013338101750859,601-1000
745,Secondary,GA-303,4.940037685503334e-06,601-1000
745,Secondary,NY-134,4.940037685503334e-06,1001-1400
745,Secondary,UT-841,4.940037685503334e-06,601-1000
746,Primary,TX-799,0.00010724589448361999,601-1000
746,Primary,GA-303,3.9720701660600005e-06,601-1000
746,Primary,NY-134,3.9720701660600005e-06,1001-1400
746,Primary,UT-841,3.9720701660600005e-06,601-1000
747,Secondary,TX-799,0.00010724589448361999,601-1000
747,Secondary,GA-303,3.9720701660600005e-06,601-1000
747,Secondary,NY-134,3.9720701660600005e-06,1001-1400
747,Secondary,UT-841,3.9720701660600005e-06,601-1000
748,Primary,TX-799,0.00040104575332128,601-1000
748,Primary,GA-303,1.4853546419306668e-05,601-1000
748,Primary,NY-134,1.4853546419306668e-05,1001-1400
748,Primary,UT-841,1.4853546419306668e-05,601-1000
749,Secondary,GA-303,0.00013338101750859,601-1000
749,Secondary,NY-134,4.940037685503334e-06,1001-1400
749,Secondary,TX-799,4.940037685503334e-06,601-1000
749,Secondary,UT-841,4.940037685503334e-06,1001-1400
750,Primary,TX-799,0.00495043186133043,301-600
750,Primary,GA-303,0.000275023992296135,601-1000
750,Primary,UT-841,0.000275023992296135,601-1000
751,Primary,TX-799,0.00179253787922586,301-600
751,Primary,GA-303,0.00019917087546954,601-1000
752,Primary,TX-799,0.0035057676885813004,301-600
752,Primary,GA-303,0.00019476487158785,601-1000
752,Primary,UT-841,0.00019476487158785,601-1000
754,Primary,TX-799,0.00091023740191908,601-1000
754,Primary,GA-303,3.3712496367373336e-05,601-1000
754,Primary,NY-134,3.3712496367373336e-05,1001-1400
754,Primary,UT-841,3.3712496367373336e-05,1001-1400
755,Secondary,GA-303,0.00018745486514766,301-600
755,Secondary,TX-799,2.082831834974e-05,601-1000
756,Secondary,GA-303,0.0005082916478049,601-1000
756,Secondary,NY-134,1.8825616585366667e-05,1001-1400
756,Secondary,TX-799,1.8825616585366667e-05,601-1000
756,Secondary,UT-841,1.8825616585366667e-05,1001-1400
757,Primary,GA-303,0.00042808177713996005,601-1000
757,Primary,NY-134,1.5854880634813333e-05,1001-1400
757,Primary,TX-799,1.5854880634813333e-05,601-1000
757,Primary,UT-841,1.5854880634813333e-05,1001-1400
758,Secondary,TX-799,0.00021449178896723999,601-1000
758,Secondary,GA-303,7.944140332120001e-06,601-1000
758,Secondary,NY-134,7.944140332120001e-06,1001-1400
758,Secondary,UT-841,7.944140332120001e-06,1001-1400
759,Secondary,GA-303,0.00032083588265634,601-1000
759,Secondary,NY-134,1.1882810468753334e-05,1001-1400
759,Secondary,TX-799,1.1882810468753334e-05,601-1000
759,Secondary,UT-841,1.1882810468753334e-05,1001-1400
760,Primary,TX-799,0.0021142755626767204,301-600
760,Primary,GA-303,0.00011745975348204001,601-1000
760,Primary,UT-841,0.00011745975348204001,601-1000
761,Primary,TX-799,0.00133832007905994,301-600
761,Primary,GA-303,7.435111550333e-05,601-1000
761,Primary,UT-841,7.435111550333e-05,601-1000
762,Primary,TX-799,0.00147170109656862,301-600
762,Primary,GA-303,8.176117203159e-05,601-1000
762,Primary,UT-841,8.176117203159e-05,601-1000
763,Secondary,TX-799,0.00021449178896723999,301-600
763,Secondary,GA-303,1.191621049818e-05,601-1000
763,Secondary,UT-841,1.191621049818e-05,601-1000
764,Primary,TX-799,0.00016041794132817,301-600
764,Primary,GA-303,8.912107851565e-06,601-1000
764,Primary,UT-841,8.912107851565e-06,601-1000
765,Secondary,TX-799,0.00139149212590449,301-600
765,Secondary,GA-303,0.00015461023621161002,601-1000
766,Primary,TX-799,2.700002378702096e-05,301-600
766,Primary,GA-303,3.000002643002329e-06,601-1000
767,Primary,TX-799,0.00042808177713996005,301-600
767,Primary,GA-303,4.756464190444e-05,601-1000
768,Secondary,TX-799,0.00010724589448361999,301-600
768,Secondary,GA-303,5.95810524909e-06,601-1000
768,Secondary,UT-841,5.95810524909e-06,601-1000
769,Secondary,TX-799,0.00034787280647592,301-600
769,Secondary,GA-303,1.9326267026440003e-05,601-1000
769,Secondary,UT-841,1.9326267026440003e-05,601-1000
770,Primary,TX-799,0.005886805286275379,601-1000
770,Primary,GA-303,0.00032704473812641,601-1000
770,Primary,UT-841,0.00032704473812641,1001-1400
773,Primary,TX-799,0.0027829842518090698,601-1000
773,Primary,GA-303,0.000154610236211615,601-1000
773,Primary,UT-841,0.000154610236211615,1001-1400
774,Primary,TX-799,0.00345169384094223,601-1000
774,Primary,GA-303,0.000191760768941235,601-1000
774,Primary,UT-841,0.000191760768941235,1001-1400
775,Primary,TX-799,0.00219448453334085,601-1000
775,Primary,GA-303,0.00012191580740782501,601-1000
775,Primary,UT-841,0.00012191580740782501,1001-1400
776,Primary,GA-303,0.0007489185597972,601-1000
776,Primary,NY-134,2.773772443693334e-05,1001-1400
776,Primary,TX-799,2.773772443693334e-05,601-1000
776,Primary,UT-841,2.773772443693334e-05,1001-1400
777,Primary,GA-303,0.0002406269119923,601-1000
777,Primary,NY-134,8.912107851566667e-06,1001-1400
777,Primary,TX-799,8.912107851566667e-06,601-1000
777,Primary,UT-841,8.912107851566667e-06,1001-1400
778,Primary,TX-799,0.0005885006184690299,601-1000
778,Primary,GA-303,3.2694478803835e-05,601-1000
778,Primary,UT-841,3.2694478803835e-05,1001-1400
779,Primary,TX-799,0.00037490973029541,301-600
779,Primary,GA-303,4.165663669949e-05,601-1000
780,Primary,TX-799,0.0008832013781004001,301-600
780,Primary,GA-303,9.813348645560001e-05,601-1000
781,Primary,TX-799,0.0009634103487644401,301-600
781,Primary,GA-303,0.00010704559430716002,601-1000
782,Primary,TX-799,0.00452235008419038,301-600
782,Primary,GA-303,0.00050248334268782,601-1000
783,Secondary,TX-799,0.0002406269119923,301-600
783,Secondary,GA-303,2.67363235547e-05,601-1000
784,Secondary,TX-799,0.00109679136627312,601-1000
784,Secondary,GA-303,6.093285368184e-05,601-1000
784,Secondary,UT-841,6.093285368184e-05,1001-1400
785,Secondary,TX-799,0.0024882834921777,601-1000
785,Secondary,GA-303,0.00013823797178765,601-1000
785,Secondary,UT-841,0.00013823797178765,1001-1400
786,Primary,TX-799,0.00208723863885723,301-600
786,Primary,GA-303,0.00023191540431746998,601-1000
787,Primary,TX-799,0.0026225663104809003,301-600
787,Primary,GA-303,0.0002913962567201,601-1000
788,Primary,TX-799,0.00010724589448361999,301-600
788,Primary,GA-303,1.191621049818e-05,601-1000
789,Primary,TX-799,8.019007064745225e-05,301-600
789,Primary,GA-303,8.910007849716915e-06,601-1000
790,Secondary,TX-799,0.00021449178896723999,301-600
790,Secondary,GA-303,1.191621049818e-05,601-1000
790,Secondary,UT-841,1.191621049818e-05,601-1000
791,Secondary,TX-799,0.0005082916478049,301-600
791,Secondary,GA-303,2.8238424878050002e-05,601-1000
791,Secondary,UT-841,2.8238424878050002e-05,601-1000
792,Secondary,TX-799,5.31900468604313e-05,301-600
792,Secondary,GA-303,2.9550026033572945e-06,601-1000
792,Secondary,UT-841,2.9550026033572945e-06,601-1000
793,Secondary,TX-799,0.00016041794132817,151-300
794,Secondary,TX-799,0.00091023740191908,151-300
795,Secondary,TX-799,2.700002378702096e-05,301-600
795,Secondary,GA-303,1.5000013215011645e-06,601-1000
795,Secondary,UT-841,1.5000013215011645e-06,601-1000
796,Secondary,TX-799,0.00042808177713996005,301-600
796,Secondary,GA-303,2.378232095222e-05,601-1000
796,Secondary,UT-841,2.378232095222e-05,601-1000
797,Secondary,TX-799,0.0010436193194285702,151-300
798,Primary,TX-799,0.00016041794132817,51-150
799,Primary,TX-799,0.00289023014629269,<50
800,Primary,UT-841,0.00401405843638548,301-600
800,Primary,TX-799,0.00044600649293172006,301-600
801,Primary,UT-841,0.00984769167581631,301-600
801,Primary,TX-799,0.00109418796397959,301-600
802,Primary,UT-841,0.01469087764266312,301-600
802,Primary,TX-799,0.0016323197380736802,301-600
803,Primary,UT-841,0.0005623645954431599,301-600
803,Primary,TX-799,6.248495504924e-05,301-600
804,Primary,UT-841,0.0008561644542808201,301-600
804,Primary,TX-799,9.512938380898e-05,301-600
805,Primary,UT-841,0.00543168658531584,301-600
805,Primary,TX-799,0.00060352073170176,301-600
806,Primary,UT-841,0.0018727468498899,301-600
806,Primary,TX-799,0.0002080829833211,301-600
807,Secondary,UT-841,0.00040104575332128,301-600
807,Secondary,TX-799,4.456063925792e-05,601-1000
808,Primary,UT-841,0.0005082916478049,301-600
808,Primary,TX-799,5.6476849756100005e-05,301-600
809,Primary,UT-841,0.00272981220496452,301-600
809,Primary,TX-799,0.00030331246721828004,301-600
810,Secondary,UT-841,0.0009634103487644401,301-600
810,Secondary,TX-799,0.00010704559430716002,301-600
811,Secondary,UT-841,0.00029470075963128,301-600
811,Secondary,TX-799,3.274452884792e-05,301-600
812,Secondary,UT-841,0.00029470075963128,301-600
812,Secondary,TX-799,3.274452884792e-05,301-600
813,Secondary,UT-841,0.00013338101750859,301-600
813,Secondary,TX-799,1.482011305651e-05,301-600
814,Secondary,UT-841,0.00010724589448361999,151-300
814,Secondary,TX-799,1.191621049818e-05,301-600
815,Secondary,UT-841,0.00061553664228771,151-300
815,Secondary,TX-799,6.839296025419e-05,301-600
816,Secondary,UT-841,0.00077595548361678,151-300
816,Secondary,TX-799,8.621727595742e-05,301-600
820,Secondary,UT-841,0.00026766383581179,301-600
820,Secondary,TX-799,2.974042620131e-05,601-1000
823,Secondary,UT-841,0.00016041794132817,151-300
824,Tertiary,UT-841,0.00016041794132817,301-600
824,Tertiary,TX-799,1.782421570313e-05,601-1000
825,Secondary,UT-841,5.31900468604313e-05,151-300
826,Secondary,UT-841,8.019007064745225e-05,301-600
826,Secondary,TX-799,8.910007849716915e-06,601-1000
828,Tertiary,UT-841,2.700002378702096e-05,301-600
828,Tertiary,TX-799,3.000002643002329e-06,601-1000
829,Secondary,UT-841,0.00010724589448361999,51-150
830,Secondary,UT-841,2.700002378702096e-05,151-300
831,Secondary,UT-841,2.700002378702096e-05,51-150
832,Secondary,UT-841,0.00029470075963128,151-300
833,Secondary,UT-841,0.00018745486514766,151-300
834,Secondary,UT-841,0.0006957465129526501,151-300
835,Secondary,UT-841,0.00021449178896723999,301-600
836,Primary,UT-841,0.00203406569201187,301-600
836,Primary,TX-799,0.00022600729911243,601-1000
837,Primary,UT-841,0.00195385672134774,151-300
838,Secondary,UT-841,0.0005082916478049,301-600
840,Primary,UT-841,0.00492339493751094,<50
841,Primary,UT-841,0.00208723863885723,<50
843,Primary,UT-841,0.00045511870095954,51-150
844,Primary,UT-841,0.00077595548361678,<50
845,Secondary,UT-841,5.31900468604313e-05,151-300
845,Secondary,TX-799,5.910005206714589e-06,301-600
846,Primary,UT-841,0.0005623645954431599,<50
847,Secondary,UT-841,0.00099044727258402,151-300
847,Secondary,TX-799,0.00011004969695378,301-600
850,Primary,TX-799,0.0041213043308691005,301-600
850,Primary,UT-841,0.00045792270342990003,301-600
851,Primary,TX-799,0.00147170109656862,301-600
851,Primary,UT-841,0.00016352234406318,301-600
852,Primary,TX-799,0.00901766324456127,301-600
852,Primary,UT-841,0.00100196258272903,301-600
853,Primary,TX-799,0.00877703543256816,301-600
853,Primary,UT-841,0.00097522615917424,301-600
855,Primary,TX-799,0.00021449178896723999,151-300
855,Primary,UT-841,2.383242099636e-05,301-600
856,Secondary,TX-799,0.00048125472398541,151-300
857,Secondary,TX-799,0.00222061965636591,151-300
857,Secondary,UT-841,0.00024673551737399005,301-600
859,Secondary,TX-799,0.00021449178896723999,151-300
859,Secondary,UT-841,2.383242099636e-05,301-600
860,Secondary,UT-841,0.00042808177713996005,301-600
860,Secondary,TX-799,4.756464190444e-05,301-600
863,Primary,TX-799,0.00042808177713996005,301-600
863,Primary,UT-841,4.756464190444e-05,301-600
864,Primary,UT-841,0.0006957465129526501,301-600
864,Primary,TX-799,7.730516810585e-05,301-600
865,Secondary,TX-799,5.31900468604313e-05,301-600
865,Secondary,UT-841,5.910005206714589e-06,301-600
870,Secondary,TX-799,0.00048125472398541,151-300
870,Secondary,UT-841,5.347274710949e-05,301-600
871,Secondary,TX-799,0.0030236120638021803,151-300
871,Secondary,UT-841,0.00033595689597802,301-600
873,Secondary,TX-799,8.019007064745225e-05,151-300
873,Secondary,UT-841,8.910007849716915e-06,301-600
874,Secondary,UT-841,0.00013338101750859,301-600
874,Secondary,TX-799,1.482011305651e-05,301-600
875,Secondary,TX-799,0.00034787280647592,151-300
875,Secondary,UT-841,3.8652534052880005e-05,301-600
877,Secondary,TX-799,2.700002378702096e-05,151-300
877,Secondary,UT-841,3.000002643002329e-06,301-600
880,Secondary,TX-799,0.0006957465129526501,151-300
880,Secondary,UT-841,7.730516810585e-05,301-600
881,Secondary,TX-799,0.00018745486514766,151-300
881,Secondary,UT-841,2.082831834974e-05,301-600
882,Secondary,TX-799,0.00099044727258402,151-300
882,Secondary,UT-841,0.00011004969695378,301-600
883,Secondary,TX-799,0.00021449178896723999,151-300
883,Secondary,UT-841,2.383242099636e-05,301-600
884,Secondary,UT-841,5.31900468604313e-05,301-600
884,Secondary,TX-799,5.910005206714589e-06,301-600
890,Primary,UT-841,0.0035589397354258505,301-600
890,Primary,TX-799,0.00039543774838065004,301-600
891,Primary,UT-841,0.00586067016325041,301-600
891,Primary,TX-799,0.00065118557369449,301-600
894,Secondary,UT-841,0.00120403726075674,301-600
894,Secondary,TX-799,0.00013378191786186,601-1000
895,Secondary,UT-841,0.00147170109656862,301-600
895,Secondary,TX-799,0.00016352234406318,601-1000
897,Secondary,UT-841,0.00029470075963128,301-600
897,Secondary,TX-799,3.274452884792e-05,601-1000
898,Secondary,UT-841,0.00021449178896723999,151-300
900,Primary,UT-841,0.00668979769371174,301-600
900,Primary,TX-799,0.0007433108548568601,601-1000
902,Primary,UT-841,0.00331831282343355,301-600
902,Primary,TX-799,0.00036870142482595,601-1000
903,Primary,UT-841,0.00032083588265634,301-600
903,Primary,TX-799,3.564843140626e-05,601-1000
904,Primary,UT-841,0.00032083588265634,301-600
904,Primary,TX-799,3.564843140626e-05,601-1000
905,Primary,UT-841,0.0005353276716236699,301-600
905,Primary,TX-799,5.948085240263e-05,601-1000
906,Primary,UT-841,0.00243511144533315,301-600
906,Primary,TX-799,0.00027056793837035,601-1000
907,Primary,UT-841,0.0021404106857017802,301-600
907,Primary,TX-799,0.00023782340952242,601-1000
908,Primary,UT-841,0.00133832007905994,301-600
908,Primary,TX-799,0.00014870223100666,601-1000
910,Primary,UT-841,0.00091023740191908,301-600
910,Primary,TX-799,0.00010113748910212,601-1000
911,Primary,UT-841,0.00037490973029541,301-600
911,Primary,TX-799,4.165663669949e-05,601-1000
912,Primary,UT-841,0.0005082916478049,301-600
912,Primary,TX-799,5.6476849756100005e-05,601-1000
913,Primary,UT-841,0.005245132620961801,301-600
913,Primary,TX-799,0.0005827925134402,601-1000
914,Primary,UT-841,0.00144466417274913,301-600
914,Primary,TX-799,0.00016051824141657001,601-1000
915,Primary,UT-841,0.00040104575332128,301-600
915,Primary,TX-799,4.456063925792e-05,601-1000
916,Primary,UT-841,0.0008832013781004001,301-600
916,Primary,TX-799,9.813348645560001e-05,601-1000
917,Primary,UT-841,0.0051108498026586,301-600
917,Primary,TX-799,0.0005678722002954,601-1000
918,Primary,UT-841,0.00034787280647592,301-600
918,Primary,TX-799,3.8652534052880005e-05,601-1000
919,Secondary,UT-841,0.00165915596171637,601-1000
919,Secondary,TX-799,0.00018435066241293002,601-1000
