zip3,market_type,pmf_norm,preferred_fc,preferred_fc_zip3,preferred_fc_distance,preferred_bucket,fc_set,fc_count,cluster_id,lat,lon
87,Primary,0.0016051824141657,NJ-070,70,44,<50,['NJ-070'],1,92,40.03073867,-74.191903
88,Primary,0.0036269321953272,NJ-070,70,23,<50,['NJ-070'],1,92,40.53162924,-74.5131388
89,Primary,0.000267363235547,NJ-070,70,21,<50,['NJ-070'],1,92,40.48942037,-74.44261806
100,Primary,0.0066300158410439,NJ-070,70,9,<50,['NJ-070'],1,92,40.74525552,-73.98520233
101,Primary,0.0002974042620131,NJ-070,70,9,<50,['NJ-070'],1,92,40.74727355,-73.9830577
103,Primary,0.0033595689597802,NJ-070,70,4,<50,['NJ-070'],1,92,40.60260336,-74.1228694
104,Primary,0.0062144504749308,NJ-070,70,17,<50,['NJ-070'],1,92,40.84227184,-73.88505434
105,Primary,0.0020517898076268,NJ-070,70,35,<50,['NJ-070'],1,92,41.11518994,-73.78099939
107,Primary,0.0004456063925792,NJ-070,70,23,<50,['NJ-070'],1,92,40.94393272,-73.86919228
108,Primary,0.0005056874455106,NJ-070,70,25,<50,['NJ-070'],1,92,40.93233725,-73.78483333
109,Primary,0.0021108708596772,NJ-070,70,38,<50,['NJ-070'],1,92,41.211135,-74.11537659
110,Primary,0.0004456063925792,NJ-070,70,24,<50,['NJ-070'],1,92,40.74237028,-73.67615728
111,Primary,0.00151606133565,NJ-070,70,11,<50,['NJ-070'],1,92,40.7491698,-73.94105235
112,Primary,0.0088900898321691,NJ-070,70,8,<50,['NJ-070'],1,92,40.66649174,-73.95393848
113,Primary,0.002764759435753,NJ-070,70,14,<50,['NJ-070'],1,92,40.74291633,-73.86860143
114,Primary,0.002497396200206,NJ-070,70,16,<50,['NJ-070'],1,92,40.69842097,-73.81199682
115,Primary,0.002646599331654,NJ-070,70,26,<50,['NJ-070'],1,92,40.72620155,-73.62281814
116,Primary,0.0003274452884792,NJ-070,70,16,<50,['NJ-070'],1,92,40.60472791,-73.81473256
117,Primary,0.0051730345574434,NJ-070,70,43,<50,['NJ-070'],1,92,40.78807368,-73.30625937
118,Primary,0.000267363235547,NJ-070,70,31,<50,['NJ-070'],1,92,40.75869444,-73.53503889
119,Primary,0.0011295359951212,NJ-070,70,75,51-150,"['MA-021', 'NJ-070']",2,88,40.87343242,-72.71286301
120,Secondary,0.0013678602050848,NJ-070,70,144,51-150,"['MA-021', 'NJ-070']",2,88,42.75112857,-73.92861229
121,Secondary,0.0010704559430716,NJ-070,70,140,51-150,"['MA-021', 'NJ-070']",2,88,42.69234195,-73.84015671
122,Secondary,0.0007139706290081,MA-021,21,139,51-150,"['MA-021', 'NJ-070']",2,88,42.66180847,-73.76956911
123,Secondary,0.0007430106545923,MA-021,21,147,51-150,"['MA-021', 'NJ-070']",2,88,42.78925236,-73.90415864
124,Primary,0.0011595770215873,NJ-070,70,94,51-150,"['MA-021', 'NJ-070']",2,88,42.03563672,-74.11526836
125,Primary,0.0024082751216903,NJ-070,70,72,51-150,"['MA-021', 'NJ-070']",2,88,41.69834209,-73.89105316
126,Primary,5.910005206714588e-05,NJ-070,70,72,51-150,"['MA-021', 'NJ-070']",2,88,41.69560833,-73.9233869
127,Primary,0.0002974042620131,NJ-070,70,75,51-150,"['MA-021', 'NJ-070']",2,88,41.65489609,-74.71532109
128,Secondary,0.0004456063925792,MA-021,21,148,51-150,"['MA-021', 'NJ-070']",2,88,43.31938779,-73.67786374
129,Secondary,0.0006248495504924,MA-021,21,207,151-300,"['MA-021', 'MI-481', 'NJ-070']",3,87,44.58697813,-73.8274599
130,Secondary,0.0008030917075237,NJ-070,70,194,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.99775466,-76.20254689
131,Secondary,0.0002383242099636,NJ-070,70,200,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,43.06662667,-76.29617611
132,Secondary,0.0013979012315509,NJ-070,70,195,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,43.05455039,-76.14863619
133,Secondary,0.0002974042620131,NJ-070,70,179,151-300,"['MA-021', 'MI-481', 'NC-275', 'NJ-070']",4,86,43.12366951,-75.23849512
134,Secondary,0.0009212528116237,NJ-070,70,180,151-300,"['MA-021', 'MI-481', 'NC-275', 'NJ-070']",4,86,43.10408259,-75.33231194
135,Secondary,8.910007849716916e-05,NJ-070,70,178,151-300,"['MA-021', 'MI-481', 'NC-275', 'NJ-070']",4,86,43.10318462,-75.22635192
136,Secondary,0.0013678602050848,NJ-070,70,261,151-300,"['MA-021', 'MI-481', 'NJ-070']",3,87,44.2923,-75.55557203
137,Secondary,0.0004165663669949,NJ-070,70,135,51-150,"['MA-021', 'NJ-070']",2,88,42.20430511,-75.71403139
138,Secondary,0.0007139706290081,NJ-070,70,138,51-150,"['MA-021', 'NJ-070']",2,88,42.31484412,-75.62288235
139,Secondary,0.0003274452884792,NJ-070,70,136,51-150,"['MA-021', 'NJ-070']",2,88,42.10401583,-75.90619784
140,Secondary,0.0011295359951212,MI-481,481,246,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.83957564,-78.68910897
141,Secondary,0.0011896180480535,MI-481,481,242,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.89635879,-78.77738187
142,Secondary,0.0028538805142687,MI-481,481,239,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.90586967,-78.84116078
143,Secondary,0.000267363235547,MI-481,481,233,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,43.07818571,-79.01328036
144,Secondary,0.0011004969695378,NJ-070,70,241,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,43.01512782,-77.55959839
145,Secondary,0.0009212528116237,NJ-070,70,238,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,43.02661111,-77.4711828
146,Secondary,0.0026165583051878,NJ-070,70,249,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,43.15380025,-77.61061104
147,Secondary,0.0008030917075237,MI-481,481,232,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.19690941,-78.9368995
148,Secondary,0.0008030917075237,NJ-070,70,187,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.29343289,-76.99774497
149,Secondary,0.0001782421570313,NJ-070,70,171,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.09806724,-76.79182759
150,Secondary,0.0010404149166055,MI-481,481,215,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.48827386,-80.06192407
151,Secondary,0.0015761433885823,MI-481,481,221,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.44208,-79.96457029
152,Secondary,0.0022600729911243,MI-481,481,221,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.44167781,-79.98308384
153,Secondary,0.000564768497561,MI-481,481,227,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.12427185,-80.16128992
154,Secondary,0.0001191621049818,MI-481,481,251,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.95365,-79.74857363
155,Secondary,0.000267363235547,NJ-070,70,253,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.00922679,-78.83279464
156,Secondary,0.0007139706290081,MI-481,481,242,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.33140295,-79.58745574
157,Secondary,0.0001191621049818,MI-481,481,254,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.69903272,-79.0433963
158,Secondary,0.0001482011305651,NJ-070,70,247,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,41.23524105,-78.77409789
159,Secondary,8.910007849716916e-05,NJ-070,70,251,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.35897235,-78.87375176
160,Secondary,0.0008621727595742,MI-481,481,207,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.87177742,-79.92391659
161,Secondary,0.0004165663669949,MI-481,481,179,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,41.119136,-80.3581008
162,Secondary,0.0001782421570313,MI-481,481,226,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,41.0390295,-79.41189353
163,Secondary,8.910007849716916e-05,MI-481,481,202,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,41.56453208,-79.65535409
164,Secondary,0.0002383242099636,MI-481,481,180,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,41.88696429,-79.99716071
165,Secondary,0.0004165663669949,MI-481,481,173,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,42.11951227,-80.08246136
166,Secondary,0.0005948085240263,NJ-070,70,222,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.5086,-78.33891137
168,Secondary,0.0001191621049818,NJ-070,70,204,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,40.89835472,-77.98498962
169,Secondary,3.0000026430023288e-05,NJ-070,70,184,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,41.82211053,-77.30583789
170,Primary,0.0023782340952242,NJ-070,70,151,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,40.3307,-76.94386764
171,Primary,0.0006538895760767,NJ-070,70,147,51-150,['NJ-070'],1,92,40.26888145,-76.86055597
172,Primary,0.0006248495504924,NJ-070,70,197,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.96023529,-77.73703309
173,Primary,0.0011595770215873,NJ-070,70,153,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.91429771,-76.83668211
174,Primary,0.0004456063925792,NJ-070,70,146,51-150,['NJ-070'],1,92,39.96253563,-76.721075
175,Primary,0.0007430106545923,NJ-070,70,119,51-150,['NJ-070'],1,92,40.0787199,-76.24097704
176,Primary,0.000832131733108,NJ-070,70,124,51-150,['NJ-070'],1,92,40.04796608,-76.3200386
177,Secondary,0.0008030917075237,NJ-070,70,161,151-300,"['IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,81,41.25440132,-77.08451711
178,Secondary,0.0006248495504924,NJ-070,70,137,51-150,['NJ-070'],1,92,40.91138511,-76.71143936
179,Primary,0.0003274452884792,NJ-070,70,110,51-150,"['MA-021', 'NJ-070']",2,88,40.71563333,-76.21331714
180,Primary,0.0025274372266721,NJ-070,70,69,51-150,"['MA-021', 'NJ-070']",2,88,40.62422628,-75.41782569
181,Primary,0.0007139706290081,NJ-070,70,72,51-150,"['MA-021', 'NJ-070']",2,88,40.58665963,-75.48004667
182,Primary,0.0010113748910212,NJ-070,70,96,51-150,"['MA-021', 'NJ-070']",2,88,40.91117327,-75.91078119
183,Primary,0.0011004969695378,NJ-070,70,65,51-150,"['MA-021', 'NJ-070']",2,88,41.04724939,-75.24029085
184,Primary,0.0012787391265691,NJ-070,70,92,51-150,"['MA-021', 'NJ-070']",2,88,41.53036893,-75.46419322
185,Primary,0.0004165663669949,NJ-070,70,96,51-150,"['MA-021', 'NJ-070']",2,88,41.39919606,-75.68046897
186,Secondary,0.0003274452884792,NJ-070,70,105,51-150,"['MA-021', 'NJ-070']",2,88,41.30784775,-75.94537416
187,Primary,0.0007730516810585,NJ-070,70,101,51-150,"['MA-021', 'NJ-070']",2,88,41.24694724,-75.88343681
188,Secondary,0.0002082831834974,NJ-070,70,131,51-150,"['MA-021', 'NJ-070']",2,88,41.81512832,-76.12135487
189,Primary,0.0011295359951212,NJ-070,70,60,51-150,"['MA-021', 'NJ-070']",2,88,40.29460743,-75.13967883
190,Primary,0.0037761353267752,NJ-070,70,71,51-150,"['MA-021', 'NJ-070']",2,88,40.04971981,-75.19010931
191,Primary,0.0057087630294202,NJ-070,70,72,51-150,"['MA-021', 'NJ-070']",2,88,39.98244557,-75.15100769
193,Primary,0.0011595770215873,NJ-070,70,92,51-150,"['MA-021', 'NJ-070']",2,88,39.97870243,-75.61172708
194,Primary,0.0011004969695378,NJ-070,70,75,51-150,"['MA-021', 'NJ-070']",2,88,40.14909193,-75.36631969
195,Primary,0.000981334864556,NJ-070,70,92,51-150,"['MA-021', 'NJ-070']",2,88,40.37234731,-75.82671183
196,Primary,0.0009212528116237,NJ-070,70,97,51-150,"['MA-021', 'NJ-070']",2,88,40.32961781,-75.9111668
197,Primary,0.0016051824141657,NJ-070,70,107,51-150,['NJ-070'],1,92,39.67063322,-75.65360909
198,Primary,0.0009212528116237,NJ-070,70,100,51-150,"['MA-021', 'NJ-070']",2,88,39.74372985,-75.56226797
199,Primary,0.0015761433885823,NJ-070,70,142,51-150,"['NC-275', 'NJ-070']",2,91,38.88058095,-75.42778852
200,Primary,0.0027948004622192,NJ-070,70,197,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.91072436,-77.03283497
201,Primary,0.0036269321953272,NJ-070,70,213,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.90325843,-77.40995754
206,Primary,0.0012186570736368,NJ-070,70,206,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.52837802,-76.80524593
207,Primary,0.0032404068547984,NJ-070,70,188,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.96671509,-76.8871367
208,Primary,0.0018435066241293,NJ-070,70,195,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.07738908,-77.13893504
209,Primary,0.0004756464190444,NJ-070,70,192,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.0233881,-77.02748367
210,Primary,0.0022891130167085,NJ-070,70,163,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,39.29973353,-76.6165766
211,Primary,0.0019917087546954,NJ-070,70,164,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,39.31982141,-76.66981463
212,Primary,0.0039243364573404,NJ-070,70,163,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,39.30355192,-76.62872847
214,Primary,0.0003274452884792,NJ-070,70,174,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.9896406,-76.54905789
215,Secondary,0.0004165663669949,NC-275,275,259,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.57773953,-78.96976628
216,Primary,0.000564768497561,NJ-070,70,161,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.86673676,-76.05069081
217,Primary,0.0017844265720798,NJ-070,70,193,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.44913587,-77.382995
218,Primary,0.0003865253405288,NJ-070,70,177,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.36056166,-75.58505389
219,Primary,0.0005056874455106,NJ-070,70,125,51-150,"['NC-275', 'NJ-070']",2,91,39.56120375,-75.99228125
220,Primary,0.0007430106545923,NJ-070,70,207,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.86234783,-77.22257693
221,Primary,0.0014269402571343,NJ-070,70,208,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.83510377,-77.22143642
222,Primary,0.0005347274710949,NJ-070,70,201,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.88123443,-77.10090017
223,Primary,0.0009512938380898,NJ-070,70,203,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.83112862,-77.1054273
224,Primary,0.0008030917075237,NC-275,275,181,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.23108786,-77.30653931
225,Primary,0.0004756464190444,NC-275,275,178,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,38.15327143,-77.24898469
226,Primary,0.0005948085240263,NC-275,275,225,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,39.07277338,-78.19579286
227,Primary,0.0002383242099636,NC-275,275,184,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.45003061,-78.03821939
228,Secondary,0.0003274452884792,NC-275,275,185,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.50563333,-78.81185
229,Secondary,0.0007730516810585,NC-275,275,153,151-300,"['GA-303', 'IL-606', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",6,67,38.04090567,-78.55812933
230,Secondary,0.0013378191786186,NC-275,275,141,51-150,"['NC-275', 'NJ-070']",2,91,37.62949356,-77.41682772
231,Secondary,0.0007139706290081,NC-275,275,139,51-150,"['NC-275', 'NJ-070']",2,91,37.4998441,-77.22245983
232,Secondary,0.0016943044926822,NC-275,275,135,51-150,"['NC-275', 'NJ-070']",2,91,37.54388316,-77.47156195
233,Secondary,0.000564768497561,NC-275,275,161,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,37.00132646,-76.13837831
234,Secondary,0.0022891130167085,NC-275,275,157,151-300,"['GA-303', 'MA-021', 'MI-481', 'NC-275', 'NJ-070']",5,76,36.95177949,-76.19095487
235,Secondary,0.0006248495504924,NC-275,275,149,51-150,"['NC-275', 'NJ-070']",2,91,36.86433079,-76.28011677
236,Secondary,0.001932627702645,NC-275,275,149,51-150,"['NC-275', 'NJ-070']",2,91,37.08132778,-76.46009571
237,Secondary,0.0003865253405288,NC-275,275,147,51-150,"['NC-275', 'NJ-070']",2,91,36.84195069,-76.31723889
238,Secondary,0.0017243445191475,NC-275,275,114,51-150,"['NC-275', 'NJ-070']",2,91,37.14932953,-77.38776316
239,Primary,0.0002082831834974,NC-275,275,83,51-150,['NC-275'],1,90,37.00231935,-78.31550242
240,Secondary,0.0008922137860403,NC-275,275,122,51-150,['NC-275'],1,90,37.20747706,-80.01200902
