zip3,preferred_fc,preferred_fc_zip3,preferred_fc_distance,distance_bucket,market_type,pmf,pmf_norm,lat,lon
320,GA-303,303,294,151-300,Secondary,0.002080828,0.002080829833211083,30.13761429,-81.80804379
321,GA-303,303,362,301-600,Primary,0.0013979,0.0013979012315509852,29.28033024,-81.25835547
322,GA-303,303,290,151-300,Secondary,0.003448687,0.003448690038295924,30.30075213,-81.63305956
323,GA-303,303,235,151-300,Secondary,0.000653889,0.0006538895760767165,30.41755655,-84.2583939
324,GA-303,303,249,151-300,Secondary,0.001159576,0.0011595770215873562,30.38547134,-85.67905612
325,GA-303,303,277,151-300,Secondary,0.001991707,0.001991708754695413,30.46285326,-86.94394577
326,GA-303,303,312,301-600,Primary,0.001367859,0.0013678602050848406,29.61443468,-82.36344412
327,GA-303,303,396,301-600,Primary,0.00365697,0.0036569732217934083,28.67999853,-81.34017569
328,GA-303,303,405,301-600,Primary,0.004965748,0.004965752374827843,28.52980184,-81.37025332
329,GA-303,303,448,301-600,Primary,0.001813464,0.0018134655976631917,28.15899052,-80.64259589
330,GA-303,303,594,301-600,Primary,0.006481809,0.00648181471047876,25.95777195,-80.25858971
331,GA-303,303,606,601-1000,Primary,0.007819627,0.007819633889097457,25.78771157,-80.24139668
333,GA-303,303,585,301-600,Primary,0.002557476,0.002557478253138341,26.14805954,-80.17388352
334,GA-303,303,559,301-600,Primary,0.005530516,0.005530520872388889,26.59437338,-80.10587723
335,GA-303,303,413,301-600,Primary,0.002260071,0.0022600729911243056,28.0939347,-82.29407331
336,GA-303,303,417,301-600,Primary,0.002438314,0.002438316148156527,27.98146252,-82.47044567
337,GA-303,303,419,301-600,Primary,0.001813464,0.0018134655976631917,27.89427293,-82.73852559
338,GA-303,303,435,301-600,Primary,0.002794798,0.0027948004622192074,27.91676799,-81.75444563
339,GA-303,303,508,301-600,Secondary,0.002824839,0.0028248414886853515,26.74966989,-81.93435878
341,GA-303,303,545,301-600,Primary,0.000862172,0.0008621727595742013,26.22950586,-81.7687168
342,GA-303,303,461,301-600,Secondary,0.001843505,0.001843506624129336,27.32596833,-82.48886278
344,GA-303,303,350,301-600,Primary,0.001278738,0.0012787391265691706,29.07456686,-82.21431716
346,GA-303,303,397,301-600,Primary,0.001694303,0.0016943044926822583,28.24635759,-82.63796978
347,GA-303,303,405,301-600,Primary,0.004638303,0.004638307086348543,28.47366387,-81.51423972
349,GA-303,303,511,301-600,Secondary,0.001307777,0.0013077781521525522,27.25510366,-80.33700476
350,GA-303,303,137,51-150,Secondary,0.001070455,0.001070455943071686,33.54527751,-86.70058997
351,GA-303,303,134,51-150,Secondary,0.000327445,0.00032744528847929914,33.49966525,-86.62874068
352,GA-303,303,144,51-150,Secondary,0.00074301,0.0007430106545923867,33.50463087,-86.80815558
354,GA-303,303,195,151-300,Secondary,0.000416566,0.00041656636699496935,33.16616844,-87.62999221
355,GA-303,303,184,151-300,Secondary,3e-05,3.0000026430023288e-05,33.9002525,-87.5478075
356,GA-303,303,176,151-300,Secondary,0.001011374,0.0010113748910212791,34.67768896,-87.23686269
357,GA-303,303,138,51-150,Primary,0.000386525,0.000386525340528825,34.72508697,-86.49936092
358,GA-303,303,144,51-150,Primary,0.00071397,0.0007139706290081242,34.72759074,-86.60573215
359,GA-303,303,100,51-150,Primary,0.000624849,0.000624849550492454,34.19955081,-86.02329234
360,GA-303,303,153,151-300,Secondary,0.00074301,0.0007430106545923867,32.17601956,-86.12245978
361,GA-303,303,151,151-300,Secondary,0.000862172,0.0008621727595742013,32.37579631,-86.29243219
362,GA-303,303,84,51-150,Primary,0.000178242,0.00017824215703134036,33.61636158,-85.78863892
363,GA-303,303,187,151-300,Secondary,0.000148201,0.00014820113056519604,31.30050563,-85.52091408
364,GA-303,303,229,151-300,Secondary,8.91e-05,8.910007849716916e-05,31.34653824,-86.95451176
365,GA-303,303,296,151-300,Secondary,0.000416566,0.00041656636699496935,30.76496287,-87.89512996
366,GA-303,303,308,301-600,Tertiary,0.000475646,0.0004756464190444952,30.68758851,-88.08793195
367,GA-303,303,201,151-300,Secondary,0.000208283,0.00020828318349748467,32.36677635,-87.33822568
368,GA-303,303,102,51-150,Secondary,0.000267363,0.00026736323554701056,32.60137169,-85.35060091
369,GA-303,303,249,151-300,Secondary,3e-05,3.0000026430023288e-05,32.23942059,-88.20716176
370,GA-303,303,217,151-300,Primary,0.00439998,0.004399983876385796,36.18684261,-86.86229019
371,GA-303,303,201,151-300,Primary,0.001813464,0.0018134655976631917,36.03438466,-86.65937709
372,GA-303,303,211,151-300,Primary,0.002140909,0.0021409108861424908,36.1509996,-86.77006301
373,GA-303,303,112,51-150,Secondary,0.001487021,0.0014870223100666552,35.23934523,-85.30571159
374,GA-303,303,100,51-150,Primary,0.000505687,0.0005056874455106396,35.04427954,-85.28285217
376,GA-303,303,208,151-300,Secondary,0.001100496,0.0011004969695378303,36.40340963,-82.45638924
377,GA-303,303,158,151-300,Secondary,0.000773051,0.000773051681058531,36.08263647,-83.86576203
378,GA-303,303,154,151-300,Secondary,0.000921252,0.0009212528116237271,36.00896,-83.80920272
379,GA-303,303,149,51-150,Secondary,0.001724343,0.0017243445191475215,35.95953956,-83.95787445
380,GA-303,303,321,301-600,Secondary,0.000981334,0.0009813348645560157,35.32547605,-89.66527763
381,GA-303,303,333,301-600,Secondary,0.001546101,0.0015461023621161812,35.12613147,-89.95737767
382,GA-303,303,304,301-600,Secondary,0.000386525,0.000386525340528825,36.30005753,-88.77146027
383,GA-303,303,276,151-300,Secondary,0.000564768,0.0005647684975610464,35.6366772,-88.66090521
384,GA-303,303,195,151-300,Primary,0.000178242,0.00017824215703134036,35.40914651,-87.17404884
385,GA-303,303,170,151-300,Primary,0.000267363,0.00026736323554701056,36.1135733,-85.43378352
386,GA-303,303,315,301-600,Secondary,0.000653889,0.0006538895760767165,34.63221201,-89.75828539
387,GA-303,303,373,301-600,Secondary,0.000148201,0.00014820113056519604,33.57786094,-90.81078906
388,GA-303,303,250,151-300,Secondary,0.000475646,0.0004756464190444952,34.33971771,-88.6628559
389,GA-303,303,319,301-600,Secondary,5.91e-05,5.9100052067145876e-05,33.7286777,-89.87988378
390,GA-303,303,343,301-600,Tertiary,0.000178242,0.00017824215703134036,32.44781421,-90.03795526
391,GA-303,303,365,301-600,Tertiary,0.000297404,0.00029740426201315485,32.22989195,-90.33702222
392,GA-303,303,354,301-600,Tertiary,0.000119162,0.0001191621049818145,32.31139378,-90.18122044
393,GA-303,303,279,151-300,Secondary,0.000297404,0.00029740426201315485,32.39680253,-88.84609675
394,GA-303,303,337,301-600,Tertiary,0.000653889,0.0006538895760767165,31.32761232,-89.30569804
395,GA-303,303,357,301-600,Tertiary,0.001100496,0.0011004969695378303,30.45880962,-88.97295534
396,GA-303,303,400,301-600,Tertiary,0.000178242,0.00017824215703134036,31.34079808,-90.53474679
397,GA-303,303,248,151-300,Secondary,0.000119162,0.0001191621049818145,33.54001564,-88.6337095
398,GA-303,303,180,151-300,Secondary,0.000148201,0.00014820113056519604,31.22755833,-84.63246806
400,GA-303,303,303,301-600,Primary,0.000862172,0.0008621727595742013,38.14045983,-85.35047406
401,GA-303,303,297,151-300,Secondary,0.000862172,0.0008621727595742013,37.88070144,-86.12891007
402,GA-303,303,314,301-600,Primary,0.002735718,0.0027357204101696813,38.23387429,-85.71533017
403,GA-303,303,292,151-300,Primary,0.000624849,0.000624849550492454,38.05054575,-84.30491134
404,GA-303,303,261,151-300,Secondary,0.000238324,0.000238324209963629,37.61057519,-84.45767143
405,GA-303,303,291,151-300,Primary,0.001129535,0.0011295359951212119,38.03993119,-84.49464505
406,GA-303,303,304,301-600,Primary,0.000119162,0.0001191621049818145,38.20314857,-84.87596857
407,GA-303,303,219,151-300,Secondary,0.000297404,0.00029740426201315485,36.99477671,-84.11550137
410,GA-303,303,349,301-600,Primary,0.001843505,0.001843506624129336,38.88967421,-84.4601595
411,GA-303,303,329,301-600,Primary,8.91e-05,8.910007849716916e-05,38.44128559,-82.87836486
413,GA-303,303,263,151-300,Secondary,5.91e-05,5.9100052067145876e-05,37.57174545,-83.47145
414,GA-303,303,286,151-300,Secondary,0.000119162,0.0001191621049818145,37.8657,-83.18136875
415,GA-303,303,275,151-300,Secondary,0.000148201,0.00014820113056519604,37.49099205,-82.42633864
416,GA-303,303,272,151-300,Secondary,5.91e-05,5.9100052067145876e-05,37.53655694,-82.72551806
417,GA-303,303,243,151-300,Secondary,5.91e-05,5.9100052067145876e-05,37.22130625,-83.20297375
418,GA-303,303,247,151-300,Secondary,0.000119162,0.0001191621049818145,37.18846981,-82.84871321
420,GA-303,303,318,301-600,Secondary,0.000505687,0.0005056874455106396,36.86878741,-88.57667832
421,GA-303,303,241,151-300,Primary,0.000803091,0.0008030917075237944,36.96324041,-86.20962746
422,GA-303,303,264,151-300,Primary,0.000416566,0.00041656636699496935,36.9071585,-87.1178585
423,GA-303,303,300,151-300,Primary,0.000505687,0.0005056874455106396,37.56513315,-87.05103859
424,GA-303,303,316,301-600,Secondary,0.000327445,0.00032744528847929914,37.51378301,-87.66205229
425,GA-303,303,230,151-300,Secondary,0.000297404,0.00029740426201315485,37.14488689,-84.7034
426,GA-303,303,213,151-300,Secondary,0.000119162,0.0001191621049818145,36.8765575,-84.9619975
427,GA-303,303,259,151-300,Secondary,0.000594808,0.0005948085240263097,37.38956667,-85.78402679
430,GA-303,303,440,301-600,Secondary,0.002438314,0.002438316148156527,40.09943092,-82.95510679
431,GA-303,303,417,301-600,Primary,0.001576142,0.0015761433885823255,39.77307666,-82.97101136
432,GA-303,303,432,301-600,Primary,0.002289111,0.002289113016708568,39.9934046,-82.99688785
433,GA-303,303,464,301-600,Secondary,0.000594808,0.0005948085240263097,40.50281889,-83.39241613
434,GA-303,303,527,301-600,Primary,0.000445606,0.00044560639257923185,41.41526328,-83.31105876
435,GA-303,303,528,301-600,Primary,0.000683929,0.0006839296025419799,41.48068091,-84.08053819
436,GA-303,303,541,301-600,Primary,0.001248697,0.0012486981001030263,41.64853082,-83.57440151
437,GA-303,303,442,301-600,Secondary,0.000267363,0.00026736323554701056,39.86437186,-81.70282412
438,GA-303,303,462,301-600,Secondary,0.000148201,0.00014820113056519604,40.22833099,-81.90157042
439,GA-303,303,484,301-600,Secondary,0.000327445,0.00032744528847929914,40.2544375,-80.85086875
440,GA-303,303,553,301-600,Secondary,0.003092202,0.0030922047242323623,41.52704885,-81.52019645
441,GA-303,303,548,301-600,Primary,0.004162657,0.004162660667304048,41.47630406,-81.66229582
442,GA-303,303,526,301-600,Secondary,0.001576142,0.0015761433885823255,41.12977559,-81.57693529
443,GA-303,303,524,301-600,Secondary,0.000892213,0.0008922137860403455,41.08042744,-81.52387515
444,GA-303,303,540,301-600,Secondary,0.000951293,0.0009512938380898713,41.12442833,-80.77224983
445,GA-303,303,540,301-600,Secondary,0.000564768,0.0005647684975610464,41.08623182,-80.67491818
446,GA-303,303,500,301-600,Secondary,0.001070455,0.001070455943071686,40.71575628,-81.49987951
447,GA-303,303,509,301-600,Secondary,0.000624849,0.000624849550492454,40.82424441,-81.38812524
448,GA-303,303,508,301-600,Primary,0.000594808,0.0005948085240263097,41.07450245,-82.76786104
449,GA-303,303,488,301-600,Secondary,0.000267363,0.00026736323554701056,40.753431,-82.527088
450,GA-303,303,382,301-600,Primary,0.002289111,0.002289113016708568,39.36488847,-84.47358922
451,GA-303,303,368,301-600,Primary,0.000505687,0.0005056874455106396,39.15722991,-83.99085179
452,GA-303,303,368,301-600,Primary,0.002230031,0.0022300329646590417,39.15902359,-84.48673461
453,GA-303,303,422,301-600,Primary,0.001337818,0.0013378191786186963,39.93731689,-84.26774327
454,GA-303,303,408,301-600,Primary,0.000981334,0.0009813348645560157,39.74218095,-84.18725084
455,GA-303,303,421,301-600,Primary,0.000178242,0.00017824215703134036,39.91378017,-83.81843554
456,GA-303,303,363,301-600,Primary,0.000951293,0.0009512938380898713,38.93950923,-82.83995351
457,GA-303,303,407,301-600,Secondary,0.000119162,0.0001191621049818145,39.35670694,-81.78468382
458,GA-303,303,482,301-600,Secondary,0.000892213,0.0008922137860403455,40.80695055,-84.13205802
460,GA-303,303,438,301-600,Primary,0.001843505,0.001843506624129336,40.02654124,-86.03091353
461,GA-303,303,415,301-600,Primary,0.002021748,0.002021749781161557,39.66349433,-86.14894925
462,GA-303,303,424,301-600,Primary,0.002764757,0.0027647594357530633,39.80133567,-86.16142314
463,GA-303,303,553,301-600,Primary,0.002646597,0.0026465993316540115,41.50855327,-87.23224405
464,GA-303,303,558,301-600,Primary,0.000208283,0.00020828318349748467,41.558338,-87.35222267
465,GA-303,303,538,301-600,Primary,0.0013979,0.0013979012315509852,41.5127961,-86.01782439
466,GA-303,303,551,301-600,Primary,0.000356484,0.0003564843140626807,41.66493261,-86.24517319
467,GA-303,303,509,301-600,Secondary,0.000951293,0.0009512938380898713,41.1628586,-85.21809355
468,GA-303,303,503,301-600,Secondary,0.001189617,0.0011896180480535003,41.08264353,-85.14805129
469,GA-303,303,479,301-600,Primary,0.000505687,0.0005056874455106396,40.64010797,-86.04579124
470,GA-303,303,371,301-600,Primary,0.000386525,0.000386525340528825,39.17011121,-85.07709828
471,GA-303,303,327,301-600,Primary,0.000594808,0.0005948085240263097,38.38712204,-85.93780806
472,GA-303,303,371,301-600,Primary,0.000475646,0.0004756464190444952,39.08093621,-85.77911494
473,GA-303,303,435,301-600,Primary,0.000653889,0.0006538895760767165,40.0869122,-85.25338244
474,GA-303,303,385,301-600,Primary,0.000475646,0.0004756464190444952,39.09674727,-86.60703203
475,GA-303,303,355,301-600,Secondary,0.000297404,0.00029740426201315485,38.47295556,-87.07575661
476,GA-303,303,346,301-600,Secondary,0.000594808,0.0005948085240263097,38.1286406,-87.51540376
477,GA-303,303,340,301-600,Secondary,0.00071397,0.0007139706290081242,37.99666411,-87.57650706
478,GA-303,303,423,301-600,Primary,0.000534727,0.000534727471094902,39.46530401,-87.30900766
479,GA-303,303,477,301-600,Primary,0.00074301,0.0007430106545923867,40.40483168,-86.98645217
480,GA-303,303,607,601-1000,Primary,0.004340899,0.004340902824335388,42.57007715,-83.05080711
481,GA-303,303,585,301-600,Primary,0.005797879,0.0057978841079358995,42.27868188,-83.45545606
482,GA-303,303,595,301-600,Primary,0.002764757,0.0027647594357530633,42.39080819,-83.14199046
483,GA-303,303,608,601-1000,Primary,0.003270445,0.0032704478812645836,42.59929066,-83.29431018
484,GA-303,303,642,601-1000,Primary,0.002051788,0.002051789807626821,43.10211958,-83.38314545
485,GA-303,303,634,601-1000,Primary,0.000832131,0.0008321317331080569,43.00540746,-83.67703582
486,GA-303,303,678,601-1000,Secondary,0.000386525,0.000386525340528825,43.64964447,-84.14587562
487,GA-303,303,692,601-1000,Secondary,0.000386525,0.000386525340528825,43.84348732,-83.59162254
488,GA-303,303,630,601-1000,Primary,0.00151606,0.0015160613356500368,42.95672422,-84.62907431
489,GA-303,303,615,601-1000,Primary,0.000505687,0.0005056874455106396,42.73830116,-84.55767188
490,GA-303,303,584,301-600,Secondary,0.002497394,0.0024973962002060525,42.23993449,-85.5542998
491,GA-303,303,566,301-600,Primary,0.000416566,0.00041656636699496935,41.86845455,-86.37042
492,GA-303,303,571,301-600,Primary,0.001635222,0.0016352234406318512,42.09958346,-84.37126272
493,GA-303,303,649,601-1000,Secondary,0.00071397,0.0007139706290081242,43.18829061,-85.55302058
494,GA-303,303,651,601-1000,Secondary,0.001754384,0.0017543855456136658,43.15831164,-86.10839498
495,GA-303,303,634,601-1000,Secondary,0.001040414,0.0010404149166055416,42.95488849,-85.64635825
496,GA-303,303,742,601-1000,Secondary,0.000564768,0.0005647684975610464,44.5309594,-85.58399612
497,GA-303,303,800,601-1000,Secondary,0.000327445,0.00032744528847929914,45.42333491,-84.610288
498,GA-303,303,859,601-1000,Secondary,0.000386525,0.000386525340528825,46.07257957,-87.23539
499,GA-303,303,916,601-1000,Secondary,0.000148201,0.00014820113056519604,46.64805574,-88.86409344
500,GA-303,303,750,601-1000,Secondary,0.000773051,0.000773051681058531,41.67731172,-93.84671925
501,GA-303,303,734,601-1000,Secondary,0.000238324,0.000238324209963629,41.66425118,-93.4293748
502,GA-303,303,740,601-1000,Secondary,0.000653889,0.0006538895760767165,41.65332623,-93.6050963
503,GA-303,303,739,601-1000,Secondary,0.000624849,0.000624849550492454,41.59338091,-93.64707971
504,GA-303,303,806,601-1000,Secondary,0.000475646,0.0004756464190444952,43.17819747,-93.27607004
505,GA-303,303,820,601-1000,Secondary,0.000327445,0.00032744528847929914,42.70167205,-94.41332441
506,GA-303,303,750,601-1000,Secondary,0.000386525,0.000386525340528825,42.60650553,-92.4905383
507,GA-303,303,742,601-1000,Secondary,0.000267363,0.00026736323554701056,42.5175396,-92.37885347
508,GA-303,303,748,601-1000,Secondary,0.000386525,0.000386525340528825,41.00143488,-94.56715233
510,GA-303,303,872,601-1000,Secondary,0.000119162,0.0001191621049818145,42.59103571,-95.91842143
511,GA-303,303,887,601-1000,Secondary,0.000267363,0.00026736323554701056,42.49654643,-96.39713929
513,GA-303,303,876,601-1000,Secondary,0.000178242,0.00017824215703134036,43.27961646,-95.18091519
514,GA-303,303,817,601-1000,Secondary,5.91e-05,5.9100052067145876e-05,42.11030273,-95.05680909
515,GA-303,303,808,601-1000,Secondary,0.000505687,0.0005056874455106396,41.42927763,-95.57287443
520,GA-303,303,692,601-1000,Secondary,0.000267363,0.00026736323554701056,42.445925,-90.86635638
521,GA-303,303,759,601-1000,Secondary,3e-05,3.0000026430023288e-05,43.16045897,-91.75820085
522,GA-303,303,681,601-1000,Secondary,0.000327445,0.00032744528847929914,41.80733463,-91.67518485
523,GA-303,303,687,601-1000,Secondary,0.000534727,0.000534727471094902,41.88915947,-91.72094229
524,GA-303,303,690,601-1000,Secondary,0.000327445,0.00032744528847929914,41.9738024,-91.66650144
525,GA-303,303,665,601-1000,Secondary,8.91e-05,8.910007849716916e-05,41.00415955,-92.42294494
526,GA-303,303,619,601-1000,Secondary,0.000297404,0.00029740426201315485,40.84472133,-91.36219667
527,GA-303,303,644,601-1000,Secondary,0.000594808,0.0005948085240263097,41.64590807,-90.79146149
528,GA-303,303,632,601-1000,Secondary,0.000267363,0.00026736323554701056,41.53132764,-90.57668943
530,GA-303,303,689,601-1000,Secondary,0.001248697,0.0012486981001030263,43.36106462,-88.16321031
531,GA-303,303,654,601-1000,Primary,0.001605181,0.001605182414165707,42.82607134,-88.12311937
532,GA-303,303,666,601-1000,Primary,0.001902586,0.0019025876761797427,43.04897908,-87.96004034
534,GA-303,303,642,601-1000,Primary,0.000445606,0.00044560639257923185,42.71928417,-87.80395827
535,GA-303,303,687,601-1000,Secondary,0.001159576,0.0011595770215873562,42.92479015,-89.49684039
537,GA-303,303,694,601-1000,Secondary,0.00074301,0.0007430106545923867,43.06974898,-89.4000386
538,GA-303,303,713,601-1000,Secondary,8.91e-05,8.910007849716916e-05,42.85851389,-90.71987778
539,GA-303,303,728,601-1000,Secondary,0.001040414,0.0010404149166055416,43.5936372,-89.46369324
540,GA-303,303,889,601-1000,Primary,0.000534727,0.000534727471094902,45.07963229,-92.48178542
541,GA-303,303,780,601-1000,Secondary,0.000356484,0.0003564843140626807,44.72309698,-88.18881121
542,GA-303,303,754,601-1000,Secondary,0.000208283,0.00020828318349748467,44.45921119,-87.58660448
543,GA-303,303,763,601-1000,Secondary,0.000624849,0.000624849550492454,44.508659,-88.01764895
544,GA-303,303,814,601-1000,Secondary,0.000683929,0.0006839296025419799,44.83562986,-89.79630676
545,GA-303,303,878,601-1000,Secondary,3e-05,3.0000026430023288e-05,45.85441513,-89.76227566
546,GA-303,303,778,601-1000,Secondary,0.000624849,0.000624849550492454,43.84184413,-91.00697611
547,GA-303,303,852,601-1000,Primary,0.000386525,0.000386525340528825,44.84951242,-91.55992418
548,GA-303,303,924,601-1000,Secondary,0.000445606,0.00044560639257923185,45.95046207,-91.74922414
549,GA-303,303,749,601-1000,Secondary,0.001129535,0.0011295359951212119,44.16485399,-88.5758577
550,GA-303,303,899,601-1000,Primary,0.001546101,0.0015461023621161812,44.95936257,-93.11103565
551,GA-303,303,904,601-1000,Primary,0.001902586,0.0019025876761797427,44.99963544,-93.20156376
553,GA-303,303,912,601-1000,Primary,0.002438314,0.002438316148156527,44.99705593,-93.50644075
554,GA-303,303,906,601-1000,Primary,0.002735718,0.0027357204101696813,44.99277514,-93.30552658
557,GA-303,303,1022,1001-1400,Secondary,0.000267363,0.00026736323554701056,47.18549269,-92.79225662
558,GA-303,303,983,601-1000,Secondary,0.000594808,0.0005948085240263097,46.77353571,-92.1470526
559,GA-303,303,820,601-1000,Primary,0.000505687,0.0005056874455106396,43.93159213,-92.35976827
560,GA-303,303,871,601-1000,Primary,0.000386525,0.000386525340528825,44.03638991,-93.89814826
561,GA-303,303,923,601-1000,Secondary,0.000148201,0.00014820113056519604,43.88213394,-95.67711719
562,GA-303,303,976,601-1000,Secondary,8.91e-05,8.910007849716916e-05,45.01625744,-95.56569931
563,GA-303,303,979,601-1000,Primary,0.000505687,0.0005056874455106396,45.69376529,-94.47679609
564,GA-303,303,1024,1001-1400,Secondary,0.000475646,0.0004756464190444952,46.50039171,-94.4740212
565,GA-303,303,1089,1001-1400,Secondary,0.000267363,0.00026736323554701056,46.79292122,-96.17529714
566,GA-303,303,1096,1001-1400,Secondary,0.000119162,0.0001191621049818145,47.74855649,-94.48148168
567,GA-303,303,1179,1001-1400,Secondary,0.000297404,0.00029740426201315485,48.32176885,-96.40352213
570,GA-303,303,950,601-1000,Secondary,0.000445606,0.00044560639257923185,43.43761278,-96.96780376
571,GA-303,303,946,601-1000,Secondary,0.001011374,0.0010113748910212791,43.53984858,-96.73553239
572,GA-303,303,1026,1001-1400,Secondary,5.91e-05,5.9100052067145876e-05,44.98009662,-97.08865608
573,GA-303,303,1021,1001-1400,Secondary,8.91e-05,8.910007849716916e-05,43.7873894,-98.39546093
574,GA-303,303,1107,1001-1400,Secondary,8.91e-05,8.910007849716916e-05,45.39809926,-98.79335882
575,GA-303,303,1107,1001-1400,Tertiary,0.000119162,0.0001191621049818145,43.82773119,-100.4761202
576,GA-303,303,1224,1001-1400,Tertiary,0.000119162,0.0001191621049818145,45.57915231,-101.6688877
577,GA-303,303,1238,1001-1400,Tertiary,0.000416566,0.00041656636699496935,44.16856919,-103.2346313
580,GA-303,303,1116,1001-1400,Secondary,0.000119162,0.0001191621049818145,46.685284,-97.24196857
581,GA-303,303,1112,1001-1400,Secondary,0.000327445,0.00032744528847929914,46.87250303,-96.80434545
582,GA-303,303,1200,1001-1400,Secondary,0.000505687,0.0005056874455106396,48.13842191,-97.47861404
583,GA-303,303,1263,1001-1400,Tertiary,0.000148201,0.00014820113056519604,48.3134622,-99.26710157
584,GA-303,303,1179,1001-1400,Secondary,0.000119162,0.0001191621049818145,46.84600255,-98.90829554
585,GA-303,303,1248,1001-1400,Tertiary,0.000624849,0.000624849550492454,46.85442287,-100.8647404
586,GA-303,303,1321,1001-1400,Tertiary,8.91e-05,8.910007849716916e-05,46.7520186,-102.9332953
587,GA-303,303,1341,1001-1400,Tertiary,0.000624849,0.000624849550492454,48.34403608,-101.5909835
588,GA-303,303,1406,1401-1800,Tertiary,0.000148201,0.00014820113056519604,48.27443134,-103.5219209
590,GA-303,303,1532,1401-1800,Tertiary,0.000178242,0.00017824215703134036,45.81129932,-108.806123
591,GA-303,303,1519,1401-1800,Tertiary,0.000178242,0.00017824215703134036,45.79360313,-108.50275
592,GA-303,303,1464,1401-1800,Tertiary,3e-05,3.0000026430023288e-05,48.1942,-105.1720441
593,GA-303,303,1411,1401-1800,Tertiary,3e-05,3.0000026430023288e-05,46.34385859,-105.5833909
594,GA-303,303,1690,1401-1800,Tertiary,0.000356484,0.0003564843140626807,47.67447431,-111.225178
595,GA-303,303,1646,1401-1800,Tertiary,3e-05,3.0000026430023288e-05,48.41191,-109.6148
596,GA-303,303,1693,1401-1800,Secondary,0.000208283,0.00020828318349748467,46.58341183,-111.9747484
597,GA-303,303,1667,1401-1800,Secondary,0.000564768,0.0005647684975610464,45.70692416,-111.8594651
598,GA-303,303,1797,1401-1800,Secondary,0.000803091,0.0008030917075237944,46.95929275,-114.0943749
599,GA-303,303,1844,>1800,Tertiary,0.000208283,0.00020828318349748467,48.29306703,-114.4339319
600,GA-303,303,606,601-1000,Primary,0.004043495,0.004043498562322234,42.12912375,-87.94723077
601,GA-303,303,597,301-600,Primary,0.004519142,0.00451914598136761,41.95731228,-88.06667305
602,GA-303,303,597,301-600,Primary,0.000208283,0.00020828318349748467,42.04001579,-87.76560877
603,GA-303,303,586,301-600,Primary,0.000178242,0.00017824215703134036,41.87542656,-87.78759688
604,GA-303,303,571,301-600,Primary,0.003776132,0.003776135326775223,41.60386455,-87.89844931
605,GA-303,303,586,301-600,Primary,0.003270445,0.0032704478812645836,41.79998337,-88.04199057
606,GA-303,303,585,301-600,Primary,0.008592677,0.008592684570155107,41.88102002,-87.6647625
607,GA-303,303,594,301-600,Primary,0.00074301,0.0007430106545923867,41.9802503,-87.80815917
608,GA-303,303,575,301-600,Primary,0.000564768,0.0005647684975610464,41.7215963,-87.70084352
609,GA-303,303,527,301-600,Primary,0.000297404,0.00029740426201315485,40.90529258,-87.92851528
610,GA-303,303,642,601-1000,Primary,0.0013979,0.0013979012315509852,42.18049113,-89.52168805
611,GA-303,303,636,601-1000,Primary,0.000832131,0.0008321317331080569,42.25718997,-89.06446021
612,GA-303,303,624,601-1000,Secondary,0.000267363,0.00026736323554701056,41.4776728,-90.41095
613,GA-303,303,581,301-600,Primary,0.000327445,0.00032744528847929914,41.32397091,-89.17817227
614,GA-303,303,587,301-600,Secondary,0.000327445,0.00032744528847929914,40.85782888,-90.3608213
615,GA-303,303,557,301-600,Secondary,0.00074301,0.0007430106545923867,40.69865023,-89.63962
616,GA-303,303,556,301-600,Secondary,0.000683929,0.0006839296025419799,40.70348989,-89.59435955
617,GA-303,303,527,301-600,Secondary,0.000564768,0.0005647684975610464,40.507425,-88.96924515
618,GA-303,303,482,301-600,Secondary,0.00071397,0.0007139706290081242,40.1160987,-88.13664375
619,GA-303,303,454,301-600,Secondary,0.000297404,0.00029740426201315485,39.61452295,-88.24764508
620,GA-303,303,475,301-600,Primary,0.000803091,0.0008030917075237944,38.95123795,-90.03519406
622,GA-303,303,448,301-600,Primary,0.000653889,0.0006538895760767165,38.5198849,-89.89322735
623,GA-303,303,567,301-600,Secondary,0.000208283,0.00020828318349748467,40.03945464,-91.05728402
624,GA-303,303,419,301-600,Secondary,0.000386525,0.000386525340528825,39.0389,-88.21911324
625,GA-303,303,487,301-600,Secondary,0.000119162,0.0001191621049818145,39.7624424,-89.084536
626,GA-303,303,518,301-600,Primary,0.000178242,0.00017824215703134036,39.83873131,-89.95216589
627,GA-303,303,505,301-600,Primary,0.000445606,0.00044560639257923185,39.78802638,-89.63288383
628,GA-303,303,396,301-600,Primary,0.000356484,0.0003564843140626807,38.32723605,-88.73359252
629,GA-303,303,370,301-600,Secondary,0.000505687,0.0005056874455106396,37.61908249,-88.99635017
630,GA-303,303,475,301-600,Primary,0.002289111,0.002289113016708568,38.58410509,-90.49530041
631,GA-303,303,471,301-600,Primary,0.002557476,0.002557478253138341,38.64277166,-90.32420032
633,GA-303,303,497,301-600,Primary,0.002378232,0.002378234095224238,38.83949227,-90.75571211
635,GA-303,303,630,601-1000,Secondary,8.91e-05,8.910007849716916e-05,40.15954867,-92.57150531
636,GA-303,303,442,301-600,Primary,0.000386525,0.000386525340528825,37.72302615,-90.59347077
637,GA-303,303,386,301-600,Primary,0.000386525,0.000386525340528825,37.33464326,-89.68450355
